Year,State,County,State FIPS Code,County FIPS Code,Combined FIPS Code,Birth Rate,Lower Confidence Limit,Upper Confidence Limit
2008,Alabama,Geneva,1,61,1061,58.415339,51.936262,65.34956
2009,Alabama,Geneva,1,61,1061,56.124217,49.837609,62.859448
2010,Alabama,Geneva,1,61,1061,52.803841,46.76821,59.281541
2011,Alabama,Geneva,1,61,1061,50.790953,44.826664,57.202621
2012,Alabama,Geneva,1,61,1061,49.926686,43.841783,56.481168
2013,Alabama,Geneva,1,61,1061,46.557645,40.557221,53.048675
2014,Alabama,Geneva,1,61,1061,43.378117,37.360288,49.935819
2015,Alabama,Geneva,1,61,1061,39.684655,33.626186,46.368874
2003,Alabama,Greene,1,63,1063,61.808051,51.144845,73.675128
2004,Alabama,Greene,1,63,1063,60.4885,50.692025,71.276702
2005,Alabama,Greene,1,63,1063,58.121391,49.112512,67.988942
2006,Alabama,Greene,1,63,1063,59.845519,50.874313,69.634086
2007,Alabama,Greene,1,63,1063,60.310313,51.436998,69.972137
2008,Alabama,Greene,1,63,1063,58.508247,49.881467,67.910093
2009,Alabama,Greene,1,63,1063,55.881594,47.504156,65.033402
2010,Alabama,Greene,1,63,1063,50.54187,42.718394,59.127068
2011,Alabama,Greene,1,63,1063,46.926111,39.364375,55.270301
2012,Alabama,Greene,1,63,1063,44.362442,36.887806,52.661227
2013,Alabama,Greene,1,63,1063,40.762636,33.533331,48.855065
2014,Alabama,Greene,1,63,1063,37.022214,30.07318,44.882918
2015,Alabama,Greene,1,63,1063,33.647281,26.935387,41.336014
2003,Alabama,Hale,1,65,1065,49.39475,41.734141,57.837283
2004,Alabama,Hale,1,65,1065,48.440731,41.515745,55.990728
2005,Alabama,Hale,1,65,1065,47.286688,40.875877,54.242563
2006,Alabama,Hale,1,65,1065,48.506322,42.163785,55.367126
2007,Alabama,Hale,1,65,1065,49.372316,43.026303,56.229368
2008,Alabama,Hale,1,65,1065,48.559411,42.315118,55.310131
2009,Alabama,Hale,1,65,1065,46.539328,40.46322,53.120166
2010,Alabama,Hale,1,65,1065,43.234405,37.436565,49.532041
2011,Alabama,Hale,1,65,1065,40.814884,35.151549,46.986785
2012,Alabama,Hale,1,65,1065,39.304269,33.622635,45.519902
2013,Alabama,Hale,1,65,1065,36.031485,30.534429,42.081922
2014,Alabama,Hale,1,65,1065,33.431858,27.985544,39.480192
2015,Alabama,Hale,1,65,1065,30.325943,24.981063,36.339729
2003,Alabama,Henry,1,67,1067,49.507089,41.50472,58.366896
2004,Alabama,Henry,1,67,1067,48.852163,41.531666,56.868402
2005,Alabama,Henry,1,67,1067,48.358117,41.480727,55.849993
2006,Alabama,Henry,1,67,1067,50.165825,43.28624,57.637363
2007,Alabama,Henry,1,67,1067,50.853722,44.024336,58.25882
2008,Alabama,Henry,1,67,1067,49.889081,43.232277,57.10522
2009,Alabama,Henry,1,67,1067,47.91486,41.478489,54.897805
2010,Alabama,Henry,1,67,1067,44.03673,37.985411,50.618957
2011,Alabama,Henry,1,67,1067,41.706059,35.781863,48.172602
2012,Alabama,Henry,1,67,1067,39.311157,33.480948,45.704293
2013,Alabama,Henry,1,67,1067,35.581886,30.00326,41.741421
2014,Alabama,Henry,1,67,1067,32.199498,26.816831,38.198531
2015,Alabama,Henry,1,67,1067,29.2608,23.996303,35.202991
2003,Alabama,Houston,1,69,1069,58.700207,53.182213,64.52302
2004,Alabama,Houston,1,69,1069,57.016773,52.28848,61.978949
2005,Alabama,Houston,1,69,1069,53.960316,49.649078,58.483572
2006,Alabama,Houston,1,69,1069,56.236009,51.84388,60.839813
2007,Alabama,Houston,1,69,1069,57.395431,52.956687,62.045811
2008,Alabama,Houston,1,69,1069,57.901713,53.4484,62.566377
2009,Alabama,Houston,1,69,1069,57.776929,53.319266,62.447864
2010,Alabama,Houston,1,69,1069,53.646942,49.407887,58.096352
2011,Alabama,Houston,1,69,1069,49.413451,45.386097,53.64862
2012,Alabama,Houston,1,69,1069,45.31756,41.486591,49.353442
2013,Alabama,Houston,1,69,1069,39.48707,35.956971,43.215938
2014,Alabama,Houston,1,69,1069,36.36002,32.84922,40.079492
2015,Alabama,Houston,1,69,1069,33.425027,29.720689,37.388329
2003,Alabama,Jackson,1,71,1071,56.66735,50.157488,63.636367
2004,Alabama,Jackson,1,71,1071,55.506407,49.825484,61.536417
2005,Alabama,Jackson,1,71,1071,54.083419,48.837197,59.64532
2006,Alabama,Jackson,1,71,1071,56.203036,50.925366,61.792449
2007,Alabama,Jackson,1,71,1071,58.182225,52.8071,63.870699
2008,Alabama,Jackson,1,71,1071,57.054839,51.790338,62.626344
2009,Alabama,Jackson,1,71,1071,55.843064,50.638722,61.355522
2010,Alabama,Jackson,1,71,1071,50.803493,45.94436,55.96063
2011,Alabama,Jackson,1,71,1071,49.675865,44.790967,54.871048
2012,Alabama,Jackson,1,71,1071,48.819857,43.861446,54.100058
2013,Alabama,Jackson,1,71,1071,44.516842,39.740732,49.616086
2014,Alabama,Jackson,1,71,1071,39.678717,35.05115,44.645516
2015,Alabama,Jackson,1,71,1071,36.006187,31.274953,41.146691
2003,Alabama,Jefferson,1,73,1073,49.386552,46.918612,51.91941
2004,Alabama,Jefferson,1,73,1073,49.168381,46.917434,51.476178
2005,Alabama,Jefferson,1,73,1073,47.296708,45.117565,49.531485
2006,Alabama,Jefferson,1,73,1073,50.633661,48.361511,52.962037
2007,Alabama,Jefferson,1,73,1073,50.794651,48.517034,53.128234
2008,Alabama,Jefferson,1,73,1073,50.671421,48.404407,52.993952
2009,Alabama,Jefferson,1,73,1073,52.734202,50.390763,55.13549
2010,Alabama,Jefferson,1,73,1073,42.586328,40.534986,44.69292
2011,Alabama,Jefferson,1,73,1073,40.309366,38.30488,42.370704
2012,Alabama,Jefferson,1,73,1073,39.542373,37.530355,41.613692
2013,Alabama,Jefferson,1,73,1073,33.630372,31.820987,35.496651
2014,Alabama,Jefferson,1,73,1073,30.442229,28.724328,32.216937
2015,Alabama,Jefferson,1,73,1073,27.871829,26.063707,29.745784
2003,Alabama,Lamar,1,75,1075,58.887241,49.532336,69.211121
2004,Alabama,Lamar,1,75,1075,58.319767,49.710186,67.723832
2005,Alabama,Lamar,1,75,1075,57.465744,49.38561,66.2494
2006,Alabama,Lamar,1,75,1075,60.313286,52.111399,69.203172
2007,Alabama,Lamar,1,75,1075,60.485113,52.381123,69.260516
2008,Alabama,Lamar,1,75,1075,58.959254,51.063738,67.511946
2009,Alabama,Lamar,1,75,1075,56.604906,48.92833,64.933187
2010,Alabama,Lamar,1,75,1075,51.887758,44.658716,59.755392
2011,Alabama,Lamar,1,75,1075,48.111449,41.164355,55.702148
2012,Alabama,Lamar,1,75,1075,45.821039,38.922565,53.392483
2013,Alabama,Lamar,1,75,1075,41.647947,35.045501,48.939889
2014,Alabama,Lamar,1,75,1075,38.45313,31.981183,45.66392
2015,Alabama,Lamar,1,75,1075,35.901643,29.422935,43.207883
2003,Alabama,Lauderdale,1,77,1077,39.056807,34.82002,43.578392
2004,Alabama,Lauderdale,1,77,1077,38.392186,34.719221,42.280202
2005,Alabama,Lauderdale,1,77,1077,37.420297,34.035633,40.998959
2006,Alabama,Lauderdale,1,77,1077,39.572949,36.103423,43.237459
2007,Alabama,Lauderdale,1,77,1077,39.343625,35.920133,42.958509
2008,Alabama,Lauderdale,1,77,1077,37.69155,34.389489,41.179874
2009,Alabama,Lauderdale,1,77,1077,35.140603,31.996473,38.46702
2010,Alabama,Lauderdale,1,77,1077,31.456198,28.557619,34.52921
2011,Alabama,Lauderdale,1,77,1077,29.335195,26.5346,32.31221
2012,Alabama,Lauderdale,1,77,1077,27.926855,25.170699,30.861189
2013,Alabama,Lauderdale,1,77,1077,25.193945,22.598027,27.961
2014,Alabama,Lauderdale,1,77,1077,23.074005,20.511204,25.816474
2015,Alabama,Lauderdale,1,77,1077,21.600876,18.886126,24.540501
2003,Alabama,Lawrence,1,79,1079,50.930715,44.318133,58.0876
2004,Alabama,Lawrence,1,79,1079,49.961344,44.102586,56.241602
2005,Alabama,Lawrence,1,79,1079,50.027411,44.519565,55.911228
2006,Alabama,Lawrence,1,79,1079,53.666281,47.994844,59.714726
2007,Alabama,Lawrence,1,79,1079,55.908665,50.136365,62.058012
2008,Alabama,Lawrence,1,79,1079,55.787636,50.048979,61.902134
2009,Alabama,Lawrence,1,79,1079,53.296696,47.744923,59.217979
2010,Alabama,Lawrence,1,79,1079,48.956155,43.714606,54.558621
2011,Alabama,Lawrence,1,79,1079,46.71512,41.53985,52.259248
2012,Alabama,Lawrence,1,79,1079,45.286509,40.050247,50.908757
2013,Alabama,Lawrence,1,79,1079,41.993712,36.83093,47.560943
2014,Alabama,Lawrence,1,79,1079,39.307462,34.078813,44.986108
2015,Alabama,Lawrence,1,79,1079,35.55291,30.301709,41.332764
2003,Alabama,Lee,1,81,1081,26.46258,23.845794,29.237811
2004,Alabama,Lee,1,81,1081,25.798664,23.544189,28.174805
2005,Alabama,Lee,1,81,1081,24.550241,22.48633,26.725385
2006,Alabama,Lee,1,81,1081,26.198831,24.043784,28.468418
2007,Alabama,Lee,1,81,1081,27.229749,25.019238,29.556168
2008,Alabama,Lee,1,81,1081,26.412141,24.259437,28.678408
2009,Alabama,Lee,1,81,1081,24.567092,22.545198,26.696425
2010,Alabama,Lee,1,81,1081,22.820472,20.90373,24.842208
2011,Alabama,Lee,1,81,1081,21.583626,19.73093,23.540678
2012,Alabama,Lee,1,81,1081,20.909198,19.075139,22.848749
2013,Alabama,Lee,1,81,1081,19.388539,17.629591,21.250715
2014,Alabama,Lee,1,81,1081,17.817008,16.086895,19.652762
2015,Alabama,Lee,1,81,1081,16.352063,14.537814,18.295251
2003,Alabama,Limestone,1,83,1083,49.905373,44.400181,55.785021
2004,Alabama,Limestone,1,83,1083,51.193868,46.225542,56.454322
2005,Alabama,Limestone,1,83,1083,50.9936,46.327191,55.928543
2006,Alabama,Limestone,1,83,1083,51.207554,46.648984,56.023744
2007,Alabama,Limestone,1,83,1083,49.827135,45.435198,54.465286
2008,Alabama,Limestone,1,83,1083,47.358188,43.1707,51.781979
2009,Alabama,Limestone,1,83,1083,43.65624,39.727757,47.811843
2010,Alabama,Limestone,1,83,1083,37.94051,34.416187,41.677405
2011,Alabama,Limestone,1,83,1083,33.571329,30.338606,37.006997
2012,Alabama,Limestone,1,83,1083,30.926555,27.835659,34.217094
2013,Alabama,Limestone,1,83,1083,27.657191,24.750959,30.758055
2014,Alabama,Limestone,1,83,1083,25.70928,22.805787,28.819277
2015,Alabama,Limestone,1,83,1083,24.64444,21.517971,28.030544
2003,Alabama,Lowndes,1,85,1085,59.638673,50.578334,69.587005
2004,Alabama,Lowndes,1,85,1085,59.820932,51.449279,68.917535
2005,Alabama,Lowndes,1,85,1085,60.619933,52.589751,69.299662
2006,Alabama,Lowndes,1,85,1085,64.266781,56.036083,73.137248
2007,Alabama,Lowndes,1,85,1085,65.199661,56.931337,74.105957
2008,Alabama,Lowndes,1,85,1085,62.836307,54.768115,71.540974
2009,Alabama,Lowndes,1,85,1085,59.046561,51.22585,67.513882
2010,Alabama,Lowndes,1,85,1085,53.262709,45.901281,61.270702
2011,Alabama,Lowndes,1,85,1085,48.764632,41.695959,56.493733
2012,Alabama,Lowndes,1,85,1085,46.23233,39.162896,54.009795
2013,Alabama,Lowndes,1,85,1085,41.643545,34.865563,49.163787
2014,Alabama,Lowndes,1,85,1085,38.003223,31.397457,45.406626
2015,Alabama,Lowndes,1,85,1085,35.287642,28.714048,42.747952
2003,Alabama,Macon,1,87,1087,34.029525,29.166873,39.350374
2004,Alabama,Macon,1,87,1087,33.320203,28.975687,38.024266
2005,Alabama,Macon,1,87,1087,33.329289,29.218831,37.76073
2006,Alabama,Macon,1,87,1087,35.071091,30.883499,39.577251
2007,Alabama,Macon,1,87,1087,36.030261,31.782821,40.60031
2008,Alabama,Macon,1,87,1087,36.078699,31.811912,40.674086
2009,Alabama,Macon,1,87,1087,34.501725,30.358733,38.97014
2010,Alabama,Macon,1,87,1087,31.172182,27.332152,35.321423
2011,Alabama,Macon,1,87,1087,28.293314,24.677358,32.210829
2012,Alabama,Macon,1,87,1087,26.6637,23.095316,30.545107
2013,Alabama,Macon,1,87,1087,24.54569,21.062658,28.356864
2014,Alabama,Macon,1,87,1087,23.018561,19.520607,26.876909
2015,Alabama,Macon,1,87,1087,21.853375,18.239385,25.890626
2003,Alabama,Madison,1,89,1089,35.043054,32.384765,37.817071
2004,Alabama,Madison,1,89,1089,35.557462,33.202341,38.00627
2005,Alabama,Madison,1,89,1089,34.599049,32.365369,36.920842
2006,Alabama,Madison,1,89,1089,36.130585,33.851219,38.497363
2007,Alabama,Madison,1,89,1089,38.071553,35.724311,40.506522
2008,Alabama,Madison,1,89,1089,36.685026,34.411935,39.043564
2009,Alabama,Madison,1,89,1089,34.026324,31.870297,36.265711
2010,Alabama,Madison,1,89,1089,30.194721,28.212896,32.256876
2011,Alabama,Madison,1,89,1089,27.414776,25.553635,29.354747
2012,Alabama,Madison,1,89,1089,25.425774,23.649056,27.280272
2013,Alabama,Madison,1,89,1089,23.409064,21.722413,25.172158
2014,Alabama,Madison,1,89,1089,21.483555,19.841734,23.202862
2015,Alabama,Madison,1,89,1089,19.545374,17.80802,21.376257
2003,Alabama,Marengo,1,91,1091,51.340192,43.976393,59.387941
2004,Alabama,Marengo,1,91,1091,51.170908,44.455538,58.435913
2005,Alabama,Marengo,1,91,1091,49.565368,43.398986,56.209329
2006,Alabama,Marengo,1,91,1091,50.493028,44.424558,57.017263
2007,Alabama,Marengo,1,91,1091,51.917893,45.790079,58.501559
2008,Alabama,Marengo,1,91,1091,51.431861,45.384183,57.92925
2009,Alabama,Marengo,1,91,1091,48.989138,43.149447,55.270979
2010,Alabama,Marengo,1,91,1091,45.788093,40.176448,51.839436
2011,Alabama,Marengo,1,91,1091,42.332917,36.930966,48.17689
2012,Alabama,Marengo,1,91,1091,39.349566,34.066393,45.090744
2013,Alabama,Marengo,1,91,1091,35.555293,30.469965,41.118522
2014,Alabama,Marengo,1,91,1091,32.248394,27.283036,37.730198
2015,Alabama,Marengo,1,91,1091,30.130122,25.085674,35.771019
2003,Alabama,Marion,1,93,1093,59.769258,51.875209,68.322442
2004,Alabama,Marion,1,93,1093,61.680027,54.367876,69.517141
2005,Alabama,Marion,1,93,1093,62.811589,55.837588,70.25888
2006,Alabama,Marion,1,93,1093,65.779935,58.759966,73.263565
2007,Alabama,Marion,1,93,1093,66.586945,59.600959,74.030653
2008,Alabama,Marion,1,93,1093,63.697497,56.991265,70.84775
2009,Alabama,Marion,1,93,1093,60.471556,53.992008,67.391452
2010,Alabama,Marion,1,93,1093,55.191992,49.109215,61.702653
2011,Alabama,Marion,1,93,1093,51.743671,45.833102,58.086274
2012,Alabama,Marion,1,93,1093,48.800183,42.982532,55.05838
2013,Alabama,Marion,1,93,1093,44.719826,39.07924,50.812024
2014,Alabama,Marion,1,93,1093,42.010015,36.324579,48.191429
2015,Alabama,Marion,1,93,1093,39.738196,33.829253,46.239547
2003,Alabama,Marshall,1,95,1095,86.461503,79.047639,94.233837
2004,Alabama,Marshall,1,95,1095,83.641087,77.3314,90.224794
2005,Alabama,Marshall,1,95,1095,80.266238,74.410078,86.375433
2006,Alabama,Marshall,1,95,1095,82.603814,76.698724,88.759324
2007,Alabama,Marshall,1,95,1095,80.301977,74.55787,86.290094
2008,Alabama,Marshall,1,95,1095,76.233994,70.732794,81.972024
2009,Alabama,Marshall,1,95,1095,70.929494,65.695786,76.396168
2010,Alabama,Marshall,1,95,1095,62.079609,57.32452,67.057821
2011,Alabama,Marshall,1,95,1095,57.261667,52.71813,62.02926
2012,Alabama,Marshall,1,95,1095,52.470951,48.154779,57.008126
2013,Alabama,Marshall,1,95,1095,47.360682,43.272588,51.668688
2014,Alabama,Marshall,1,95,1095,44.819006,40.673434,49.197994
2015,Alabama,Marshall,1,95,1095,42.930973,38.388459,47.771786
2003,Alabama,Mobile,1,97,1097,60.393094,57.123771,63.756189
2004,Alabama,Mobile,1,97,1097,59.225287,56.300858,62.229702
2005,Alabama,Mobile,1,97,1097,57.879478,55.027653,60.809678
2006,Alabama,Mobile,1,97,1097,62.977629,59.975021,66.059716
2007,Alabama,Mobile,1,97,1097,62.242791,59.280477,65.28283
2008,Alabama,Mobile,1,97,1097,59.984885,57.098939,62.94755
2009,Alabama,Mobile,1,97,1097,58.367369,55.527707,61.284072
2010,Alabama,Mobile,1,97,1097,53.353629,50.664234,56.119771
2011,Alabama,Mobile,1,97,1097,48.952452,46.365491,51.618113
2012,Alabama,Mobile,1,97,1097,46.376259,43.842213,48.99095
2013,Alabama,Mobile,1,97,1097,41.382402,39.019029,43.825451
2014,Alabama,Mobile,1,97,1097,36.973309,34.742852,39.28298
2015,Alabama,Mobile,1,97,1097,34.133731,31.754316,36.60721
2003,Alabama,Monroe,1,99,1099,59.445429,51.526612,68.030389
2004,Alabama,Monroe,1,99,1099,58.176734,51.123877,65.751242
2005,Alabama,Monroe,1,99,1099,57.003969,50.459883,64.010112
2006,Alabama,Monroe,1,99,1099,58.73809,52.220087,65.705488
2007,Alabama,Monroe,1,99,1099,61.852113,55.106538,69.059718
2008,Alabama,Monroe,1,99,1099,60.913412,54.27547,68.00785
2009,Alabama,Monroe,1,99,1099,59.52855,52.961624,66.555046
2010,Alabama,Monroe,1,99,1099,54.873424,48.64536,61.553676
2011,Alabama,Monroe,1,99,1099,51.282561,45.245482,57.775167
2012,Alabama,Monroe,1,99,1099,48.367344,42.424418,54.774431
2013,Alabama,Monroe,1,99,1099,43.134092,37.505045,49.233149
2014,Alabama,Monroe,1,99,1099,39.548455,33.996947,45.608961
2015,Alabama,Monroe,1,99,1099,37.076253,31.375747,43.375901
2003,Alabama,Montgomery,1,101,1101,58.449513,54.416128,62.636272
2004,Alabama,Montgomery,1,101,1101,58.681225,55.096491,62.39253
2005,Alabama,Montgomery,1,101,1101,57.888045,54.420416,61.477579
2006,Alabama,Montgomery,1,101,1101,60.806496,57.233012,64.502534
2007,Alabama,Montgomery,1,101,1101,62.161891,58.536718,65.910124
2008,Alabama,Montgomery,1,101,1101,61.509565,57.912782,65.229319
2009,Alabama,Montgomery,1,101,1101,56.321764,52.924716,59.8399
2010,Alabama,Montgomery,1,101,1101,49.54078,46.456024,52.740761
2011,Alabama,Montgomery,1,101,1101,42.953756,40.231719,45.778583
2012,Alabama,Montgomery,1,101,1101,41.48788,38.752019,44.33327
2013,Alabama,Montgomery,1,101,1101,39.086633,36.384583,41.90375
2014,Alabama,Montgomery,1,101,1101,36.789799,34.090299,39.610032
2015,Alabama,Montgomery,1,101,1101,34.586939,31.645138,37.677625
2003,Alabama,Morgan,1,103,1103,54.101732,49.123237,59.350697
2004,Alabama,Morgan,1,103,1103,53.92442,49.589523,58.467862
2005,Alabama,Morgan,1,103,1103,52.207866,48.17285,56.435188
2006,Alabama,Morgan,1,103,1103,52.775016,48.758313,56.980624
2007,Alabama,Morgan,1,103,1103,54.158084,50.074828,58.431474
2008,Alabama,Morgan,1,103,1103,52.264641,48.307442,56.406854
2009,Alabama,Morgan,1,103,1103,50.488869,46.628663,54.532122
2010,Alabama,Morgan,1,103,1103,48.215186,44.472985,52.139424
2011,Alabama,Morgan,1,103,1103,46.553073,42.860407,50.430931
2012,Alabama,Morgan,1,103,1103,43.422593,39.867024,47.162111
2013,Alabama,Morgan,1,103,1103,39.885669,36.474926,43.48047
2014,Alabama,Morgan,1,103,1103,37.418923,33.985705,41.045755
2015,Alabama,Morgan,1,103,1103,36.498447,32.670521,40.576569
2003,Alabama,Perry,1,105,1105,54.898957,46.086109,64.642932
2004,Alabama,Perry,1,105,1105,54.206016,46.124695,63.045552
2005,Alabama,Perry,1,105,1105,53.34575,45.775048,61.584963
2006,Alabama,Perry,1,105,1105,55.355809,47.751553,63.608926
2007,Alabama,Perry,1,105,1105,56.267041,48.663613,64.508692
2008,Alabama,Perry,1,105,1105,54.430901,47.065087,62.419818
2009,Alabama,Perry,1,105,1105,51.306692,44.252477,58.97275
2010,Alabama,Perry,1,105,1105,46.060555,39.535662,53.176735
2011,Alabama,Perry,1,105,1105,42.319179,36.097895,49.132031
2012,Alabama,Perry,1,105,1105,38.883849,32.903651,45.464437
2013,Alabama,Perry,1,105,1105,34.999586,29.318599,41.294545
2014,Alabama,Perry,1,105,1105,32.075176,26.539794,38.267461
2015,Alabama,Perry,1,105,1105,29.911691,24.3811,36.176793
2003,Alabama,Pickens,1,107,1107,48.236546,40.981743,56.20361
2004,Alabama,Pickens,1,107,1107,46.999655,40.483874,54.081947
2005,Alabama,Pickens,1,107,1107,45.223254,39.236618,51.707092
2006,Alabama,Pickens,1,107,1107,46.244787,40.295611,52.675457
2007,Alabama,Pickens,1,107,1107,47.115811,41.142682,53.566436
2008,Alabama,Pickens,1,107,1107,46.150197,40.28918,52.483503
2009,Alabama,Pickens,1,107,1107,44.959417,39.179918,51.212604
2010,Alabama,Pickens,1,107,1107,42.024121,36.485338,48.032109
2011,Alabama,Pickens,1,107,1107,40.162252,34.686841,46.120573
2012,Alabama,Pickens,1,107,1107,38.845426,33.323017,44.878432
2013,Alabama,Pickens,1,107,1107,36.041454,30.632936,41.985572
2014,Alabama,Pickens,1,107,1107,33.302048,27.965322,39.218018
2015,Alabama,Pickens,1,107,1107,30.815264,25.479171,36.804457
2003,Alabama,Pike,1,109,1109,40.628284,35.274504,46.437399
2004,Alabama,Pike,1,109,1109,39.032848,34.393349,44.015536
2005,Alabama,Pike,1,109,1109,36.489739,32.371732,40.901846
2006,Alabama,Pike,1,109,1109,37.275066,33.203312,41.632916
2007,Alabama,Pike,1,109,1109,37.033762,33.05467,41.289287
2008,Alabama,Pike,1,109,1109,35.308693,31.503678,39.380587
2009,Alabama,Pike,1,109,1109,32.783384,29.192212,36.631313
2010,Alabama,Pike,1,109,1109,29.556257,26.219626,33.140156
2011,Alabama,Pike,1,109,1109,26.771033,23.619018,30.167808
2012,Alabama,Pike,1,109,1109,24.882328,21.817592,28.194082
2013,Alabama,Pike,1,109,1109,22.089899,19.212684,25.212345
2014,Alabama,Pike,1,109,1109,20.320882,17.482686,23.42174
2015,Alabama,Pike,1,109,1109,19.141874,16.200082,22.397071
2003,Alabama,Randolph,1,111,1111,59.830779,51.462066,68.94725
2004,Alabama,Randolph,1,111,1111,58.918564,51.423982,66.999652
2005,Alabama,Randolph,1,111,1111,57.714963,50.801183,65.137625
2006,Alabama,Randolph,1,111,1111,60.425655,53.482702,67.862418
2007,Alabama,Randolph,1,111,1111,60.348949,53.536353,67.642868
2008,Alabama,Randolph,1,111,1111,57.425806,50.935539,64.380104
2009,Alabama,Randolph,1,111,1111,53.238237,47.143981,59.776512
2010,Alabama,Randolph,1,111,1111,48.861967,43.147848,55.004345
2011,Alabama,Randolph,1,111,1111,46.70906,41.104293,52.744543
2012,Alabama,Randolph,1,111,1111,45.950956,40.257351,52.091643
2013,Alabama,Randolph,1,111,1111,43.327177,37.680953,49.441633
2014,Alabama,Randolph,1,111,1111,41.379144,35.600823,47.680632
2015,Alabama,Randolph,1,111,1111,38.813974,32.866102,45.381239
2003,Alabama,Russell,1,113,1113,62.098764,55.24343,69.413293
2004,Alabama,Russell,1,113,1113,62.025921,55.967012,68.437531
2005,Alabama,Russell,1,113,1113,61.002802,55.357398,66.971462
2006,Alabama,Russell,1,113,1113,64.051971,58.307075,70.118764
2007,Alabama,Russell,1,113,1113,62.132337,56.596233,67.977457
2008,Alabama,Russell,1,113,1113,57.371558,52.216251,62.817768
2009,Alabama,Russell,1,113,1113,50.76954,46.114916,55.692536
2010,Alabama,Russell,1,113,1113,53.613749,48.698728,58.815961
2011,Alabama,Russell,1,113,1113,53.336465,48.357378,58.614328
2012,Alabama,Russell,1,113,1113,50.541864,45.701855,55.677514
2013,Alabama,Russell,1,113,1113,44.983556,40.460672,49.791156
2014,Alabama,Russell,1,113,1113,40.919494,36.466315,45.67216
2015,Alabama,Russell,1,113,1113,38.063933,33.347902,43.158882
2003,Alabama,St Clair,1,115,1115,53.602474,47.821242,59.76444
2004,Alabama,St Clair,1,115,1115,51.478477,46.558672,56.681736
2005,Alabama,St Clair,1,115,1115,49.907029,45.384208,54.686077
